Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,Radio Net Availability Rate(%),RRC Setup Success Rate(all),RRC Setup Success Rate(Service)[%],RRC Setup Success Rate(Signal)[%],E-RAB Setup Success Rate (ALL)(%),Call Drop Rate (All)(%),HO Success Rate(Intra Freqency),HO Success Rate(S1)[%],Paging Transfer Success Rate,Total Traffic (Gbit),DL Traffic Volume(Gbit),UL Traffic Volume(Gbit),L.Traffic.User.Avg,L.Traffic.User.Max,User DL PDCP Average Throughput,User UL PDCP Average Throughput,DL IBLER[%],UL IBLER[%],DL ReTrans Rate[%],DL Packet Loss Rate(all),UL Packet Loss Rate(all),DL PRB Usage Rate(%),UL PRB Usage Rate(%),PUCCHUsage Rate[%],PDCCH CCE Usage Rate[%],Average CQI,Average PDSCH MCS
12/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,100,98.0019,99.8422,81.8789,99.8496,1.1684,98.5853,98.7022,100.0011,990.8071,873.2541,117.553,17.8633,38,6.2298,5.6438,17.4093,5.0828,0.1865,0,0,55.2406,65.0239,4.4658,27.4788,9.6158,15.3035
12/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,100,99.0535,99.7432,94.422,99.5623,2.7432,97.9214,98.2278,100.0011,668.1094,607.838,60.2714,24.6536,59,2.1257,1.7248,19.2508,11.1921,0.2123,0,0.0001,70.5578,67.2339,6.1634,35.4613,8.5489,11.5135
12/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,100,99.8962,99.9689,99.3093,99.8887,0.6884,98.1364,98.4471,100.0011,519.0368,472.9797,46.0571,16.6883,37,4.2322,3.4764,17.7524,6.2681,0.2016,0,0,46.2771,58.1465,4.1721,25.5892,9.6846,12.758
12/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,100,99.0394,99.9372,87.7401,99.8267,0.63,98.9872,99.0365,100.0011,1331.9349,1202.4179,129.517,23.0147,41,6.2068,4.9894,15.0272,4.2997,0.17,0,0,61.1247,61.1295,5.7537,24.4918,10.1679,12.1589
12/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,100,99.4756,99.8149,94.8745,99.7735,1.2982,98.6129,98.7805,100.0011,977.4407,893.0129,84.4278,32.3296,63,2.8469,2.3259,17.049,8.6864,0.1879,0,0,66.5247,63.3242,8.0824,25.0271,8.743,10.3463
12/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,100,99.9133,99.9798,98.9773,99.8727,0.7244,98.8051,99.0117,100.0014,825.2148,756.3695,68.8452,21.1004,42,6.4571,4.0029,15.7474,5.7392,0.1781,0,0,43.241,57.4925,5.2751,20.9478,10.3295,11.9644
13/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.5104,99.8036,95.2978,99.8699,0.8649,99.4497,99.4725,99.9997,344.8505,322.7577,22.0928,5.4977,14,8.7472,2.7918,12.5782,4.5792,0.1624,0,0,27.2474,46.086,1.3744,22.6385,10.1464,11.0671
13/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.6071,99.7701,98.52,99.5455,1.9709,98.0415,98.4577,99.9997,832.8509,745.66,87.1909,35.7665,100,5.711,3.7426,14.7345,8.4766,0.1735,0,0.0003,57.7088,53.6985,8.9416,46.9387,10.4492,13.4583
13/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,98.0835,99.261,90.9878,99.0489,2.9627,98.1372,98.5451,99.9997,379.3169,342.1428,37.1741,25.0007,105,4.9067,1.5188,18.5342,15.9855,0.2359,0.0001,0.0005,44.6966,45.8945,6.2502,44.4759,9.0444,9.205
13/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.8967,99.9285,99.0783,99.8754,0.4653,98.7052,98.6521,100,561.9004,522.0347,39.8657,6.5958,16,7.927,4.9243,11.8798,3.1327,0.1512,0,0,40.9648,43.9315,1.6489,24.401,10.8078,12.1662
13/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.8018,99.8914,99.2271,99.6342,1.6542,95.6026,97.4853,99.9997,1271.7842,1162.613,109.1712,36.5016,90,6.2212,3.97,13.2019,7.2315,0.1521,0,0.0001,64.0011,54.9243,9.1254,41.8617,10.2467,12.9093
13/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,99.0019,99.7191,94.5006,99.4113,2.3531,97.9328,98.5045,100.0008,596.7989,544.9103,51.8886,24.2465,88,5.9033,2.1277,16.5437,10.8167,0.1999,0,0.0001,45.0504,49.6635,6.0616,39.6192,9.2568,11.2889
13/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,97.9837,98.761,92.3023,98.853,1.3973,99.8353,99.8814,99.9995,756.7638,692.4591,64.3047,20.9528,48,4.8794,2.9284,19.0158,7.6812,0.2226,0,0.0001,62.6825,54.5802,5.2382,46.0788,10.0808,11.9879
13/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.1126,99.8528,93.7651,99.621,1.8819,99.9648,99.9535,99.9995,1031.9699,947.9177,84.0523,17.8635,39,9.0497,4.8527,16.4925,5.5996,0.1855,0,0.0001,53.8068,52.831,4.4659,39.3207,9.5163,13.9901
13/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.6177,98.8592,96.1421,99.3485,1.015,99.9519,99.9522,99.9995,1315.7154,1219.0747,96.6407,37.4737,78,6.8262,3.0327,15.2568,7.3128,0.1776,0,0,65.657,59.7849,9.3684,51.0851,11.2438,17.6077
13/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3827,99.6504,96.8474,99.6518,0.9513,99.8102,99.8837,99.9995,885.5945,819.2821,66.3125,21.9229,50,4.3774,3.0717,20.3373,5.9855,0.2299,0,0.0001,68.8101,51.9214,5.4807,38.7748,10.2008,11.6759
13/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.7586,99.9782,96.5185,99.8634,1.4867,99.9524,99.9772,99.9995,900.3278,825.214,75.1139,22.5097,57,6.4286,3.4843,16.2795,5.8687,0.1827,0,0,59.267,52.7055,5.6274,35.4234,10.0651,13.2594
13/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.7374,98.7939,97.5209,99.7624,0.721,99.9302,99.9056,100,1434.0456,1311.7825,122.263,43.5145,93,5.6683,3.9936,15.9906,6.8952,0.1811,0,0,69.1832,54.5366,10.8786,44.1266,11.1826,15.6027
13/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.8098,99.9762,97.8178,99.8587,0.7129,98.8506,99.8339,100.0005,638.7622,554.4881,84.2741,8.0897,22,6.3105,6.7444,17.7845,4.9219,0.2008,0,0,55.5908,54.3067,2.0224,32.5592,11.3258,12.6029
13/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.7267,99.9651,96.8944,99.8441,0.7463,99.7764,99.8558,100.0005,654.6273,601.065,53.5623,9.3125,21,12.3579,4.0582,14.9003,3.9162,0.1604,0,0,35.1335,56.4545,2.3281,22.0967,10.1477,14.5338
13/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.798,99.9294,99.1453,99.7637,0.8567,99.7198,92.1531,100.0008,1535.0776,1404.4481,130.6294,24.0872,47,8.8355,4.7352,15.8746,7.7811,0.1761,0,0,68.6868,59.1508,6.0218,37.6246,10.7123,15.4402
13/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.5516,99.8775,97.2592,99.6408,0.8468,99.8782,99.7216,100.0008,687.5952,634.8314,52.7638,14.62,34,9.6347,3.1674,13.6919,3.743,0.1578,0,0.0001,38.7942,49.2596,3.655,27.4328,12.4406,17.8295
13/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,100,99.1621,99.7543,96.337,99.6366,0.8539,100,99.9695,100.0008,380.5548,348.3651,32.1897,7.3452,21,12.2027,4.2265,14.1136,3.2536,0.1608,0,0,20.8951,45.7385,1.8363,18.6961,10.5812,13.1451
13/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,100,99.5619,99.8693,97.2308,99.6648,14.5449,99.9706,99.8824,100.0008,976.2296,883.3428,92.8868,17.9785,39,9.1826,4.7744,16.2886,6.3226,0.1902,0,0,51.3675,57.0503,4.4946,36.5785,10.2641,13.7438
13/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,99.9996,96.5321,99.8591,74.2501,99.7572,1.117,98.4104,98.6699,99.9981,853.436,761.8105,91.6255,17.4653,35,4.1715,4.9015,17.7388,6.2251,0.1902,0,0,56.9475,62.9453,4.3663,27.9769,9.5483,14.6211
13/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,99.9996,98.8486,99.6987,93.0527,99.7166,2.3104,98.4798,98.6553,99.9981,644.6092,584.2223,60.3869,25.7705,54,1.9618,1.8912,19.6297,11.121,0.2197,0,0.0001,69.2657,68.3066,6.4426,34.6552,8.4397,11.494
13/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,99.9996,99.8681,99.9434,99.2527,99.9043,1.0237,98.3948,98.5606,99.9981,567.9302,488.4196,79.5106,16.3766,38,5.7402,5.6677,16.8478,6.2562,0.19,0,0,41.6668,62.3481,4.0941,24.5026,9.7605,13.973
13/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,99.9996,98.1035,99.8961,81.0932,99.8929,0.9617,98.4909,98.7257,99.9981,1404.8856,1222.2074,182.6782,22.5387,42,5.6984,6.8543,15.3979,4.4574,0.1732,0,0,61.7738,67.0092,5.6347,24.607,9.9406,12.4199
13/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,99.9996,99.3026,99.8081,94.0771,99.797,1.9329,98.156,98.7274,99.9981,952.0319,865.5552,86.4767,30.7346,63,2.9109,2.3814,18.1997,9.577,0.2045,0,0,70.428,65.3822,7.6836,25.066,8.8159,10.733
13/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,99.9996,99.8235,99.9811,97.5111,99.8328,0.7459,98.0148,98.3416,99.9989,747.1042,676.7171,70.3872,21.1673,45,8.1159,4.998,16.2023,5.3444,0.1825,0,0,37.4182,55.5937,5.2918,18.6071,10.4642,13.011
14/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,95%,99.999,99.6394,99.8804,97.3585,99.6865,1.5445,98.9592,98.9301,99.9929,261.5655,238.4524,23.1131,3.9783,15,7.1132,3.2833,13.19,5.1994,0.1726,0,0,29.8984,42.7439,0.9946,22.2758,9.7331,10.3648
14/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,95%,99.999,99.5545,99.8016,97.9039,99.5549,1.9959,98.1663,98.4309,99.9944,717.5723,658.7402,58.8321,36.3036,91,5.7075,3.0983,15.4557,8.2395,0.1836,0,0.0001,53.3239,49.5467,9.0759,42.4482,10.4943,13.2997
14/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,95%,99.999,98.3157,99.337,92.9012,99.1467,3.0071,99.2639,99.3618,99.9944,413.869,364.7385,49.1305,22.8858,71,5.1998,2.2553,18.0727,15.4854,0.2276,0,0.0003,46.3047,47.8947,5.7214,44.1419,9.076,9.977
14/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,95%,99.999,99.8856,99.9032,99.5833,99.976,0.4661,97.3776,97.6912,99.9944,325.3898,297.5854,27.8044,5.3919,15,11.7233,5.6146,11.1234,2.6874,0.1381,0,0,20.6726,42.4668,1.348,17.7322,10.7218,11.4531
14/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,95%,99.999,99.4092,99.8883,96.7398,99.7314,1.5069,97.6238,98.6086,99.9944,930.3336,837.841,92.4926,32.3417,75,6.3305,3.7507,13.6148,7.1288,0.1587,0,0.0001,55.0935,59.0122,8.0854,37.5181,10.4321,13.0611
14/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,95%,99.999,98.4224,99.63,92.9949,99.2755,2.4915,97.3545,98.0872,99.9938,578.1994,526.4372,51.7622,21.2896,59,5.8396,2.3688,17.3765,10.6964,0.2142,0,0.0002,48.5925,51.1864,5.3224,39.9643,9.2528,10.8983
14/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.7079,99.4252,94.3007,99.3758,1.3539,99.8325,99.7691,100.0003,499.2581,465.3258,33.9323,15.7919,71,3.9992,2.0166,23.0647,7.3355,0.2879,0,0.0001,63.1534,50.5354,3.948,45.0341,9.9116,9.6786
14/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.1403,99.8566,94.2955,99.6309,1.4322,99.9396,99.8787,100.0003,772.2398,711.512,60.7279,14.5826,50,8.5798,4.5205,16.2981,5.2148,0.187,0,0,43.8577,48.5863,3.6456,33.8117,9.2941,13.142
14/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.5063,98.9057,94.5963,99.2785,1.1838,99.7454,99.7216,100.0005,1367.3524,1272.6484,94.704,31.8782,79,7.315,3.2311,15.0676,6.111,0.1756,0,0,63.9968,63.545,7.9696,49.7328,11.0405,17.8055
14/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.6525,99.9022,97.4906,99.5968,1.1532,99.8258,99.7468,100.0003,843.3304,778.6665,64.6639,21.3851,82,4.7213,3.6862,20.2488,5.3249,0.2345,0,0.0001,59.679,49.761,5.3463,33.88,10.3592,12.2532
14/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.4806,99.9742,93.5334,99.7923,1.8896,99.8837,99.9261,100.0003,696.8151,640.187,56.6281,16.3384,46,6.3496,2.836,17.0319,6.6087,0.1947,0,0.0001,50.6173,53.6876,4.0846,31.6134,9.737,12.3184
14/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.0956,99.2255,96.6709,99.6466,0.8777,99.78,99.8149,100.0008,1269.7199,1144.6402,125.0798,37.03,123,6.3254,4.5381,15.938,6.641,0.18,0,0,65.1353,55.6418,9.2575,41.3887,11.3226,15.4577
14/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.8024,99.9603,97.5701,99.8764,0.7573,99.9643,99.981,100.0016,579.062,514.7169,64.3451,9.121,22,8.3762,6.3446,14.9509,3.4449,0.1646,0,0,41.133,47.2793,2.2803,24.6806,11.6081,14.2582
14/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.8744,99.9738,99.3317,99.9125,0.5007,99.9321,99.9523,100.0008,603.2725,544.5862,58.6863,8.6205,24,11.8902,6.2409,15.3767,3.01,0.1692,0,0,32.2675,45.8236,2.1551,20.1137,10.5606,13.9371
14/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.796,99.9394,99.0968,99.7863,1.4352,99.9439,93.1698,100.0008,1326.727,1195.5021,131.2249,21.226,94,9.9216,5.2554,16.787,7.2213,0.1868,0,0,57.0628,60.1516,5.3065,33.6296,10.6358,15.5488
14/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.0455,99.6557,95.8165,99.4676,1.099,100,100,100.0008,740.0245,661.7214,78.3031,14.5498,31,11.8631,4.7728,12.9031,4.638,0.1462,0,0,32.7795,52.7799,3.6375,25.0348,12.6393,18.7131
14/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,100,99.4623,99.9079,97.5034,99.7475,0.6022,99.9574,99.975,100.001,376.9995,340.6669,36.3326,8.0622,26,12.9571,4.2568,14.0711,2.9573,0.1594,0,0,21.0143,46.8577,2.0155,17.631,10.5709,13.8339
14/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,100,99.4632,99.7904,96.8832,99.6295,15.1155,99.893,99.699,100.0008,565.6673,518.426,47.2413,16.2148,69,9.2537,3.091,17.2112,7.5805,0.2091,0.0001,0,37.2051,54.3035,4.0537,30.7157,10.5397,12.1752
14/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,99.9985,97.7069,98.8978,89.6092,99.768,1.2364,97.8417,98.1187,99.9979,761.8772,662.2663,99.6108,13.3886,28,5.9031,5.8848,16.9606,6.5213,0.1835,0,0.0001,56.2771,68.4896,3.3472,26.0127,9.771,14.7781
14/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,99.9985,98.6943,99.7256,91.3745,99.6257,1.9594,97.706,98.419,99.9979,561.6793,519.9075,41.7718,21.6173,50,2.5504,1.5046,19.9256,11.0574,0.226,0,0.0001,67.5192,67.2534,5.4043,33.1813,8.8044,11.2998
14/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,99.9985,99.7711,99.9164,98.5405,99.9002,0.9343,97.7308,98.0725,99.9982,480.766,432.2714,48.4946,14.7465,35,6.389,4.4578,17.5134,6.5614,0.2003,0,0,42.3795,60.0071,3.6866,23.2887,9.9232,13.4776
14/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,99.9985,98.7954,99.8348,86.6298,99.7957,0.8464,98.2963,98.6699,99.9979,918.0652,820.6826,97.3826,19.0028,38,7.3087,6.0107,16.724,5.0479,0.1861,0,0,48.1767,62.1371,4.7507,19.219,10.0406,13.6528
14/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,99.9985,99.2401,99.7774,94.8256,99.7205,1.6867,98.6428,99.0148,99.9979,714.8757,653.3477,61.528,23.4856,52,3.4794,2.1104,18.0833,9.117,0.2036,0,0,58.8644,62.6023,5.8714,22.6616,8.6494,11.3644
14/11/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,99.9985,99.885,99.975,98.8694,99.9411,0.8217,98.7733,99.0909,99.9982,634.381,573.7049,60.6762,15.7585,37,9.3977,5.5459,16.3563,5.4427,0.1822,0,0,34.8127,54.9128,3.9396,17.3609,10.6567,13.3143
15/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,99.9997,99.7921,99.9754,96.9349,99.8537,1.6029,98.7582,98.8053,100.0028,677.3149,636.8695,40.4454,5.4546,15,9.8604,4.3725,12.2096,4.7898,0.1513,0,0,43.0957,47.2155,1.3637,30.661,9.7288,11.6519
15/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,99.9997,99.5819,99.8702,97.7528,99.5629,2.1326,99.2744,99.4137,100.0028,837.0465,747.627,89.4195,32.9897,82,5.0389,3.9071,15.1637,8.8226,0.1806,0,0.0001,60.9701,57.0722,8.2474,47.9156,10.1117,12.0849
15/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,99.9997,98.284,99.1798,93.0346,98.8534,2.6199,99.1672,99.2823,100.0028,393.681,353.6801,40.0009,25.3668,113,3.7979,1.8606,19.9316,14.4508,0.2528,0,0.0005,53.5491,45.5093,6.3417,48.6264,9.0116,8.3186
15/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,99.9997,99.9422,100,98.893,99.8187,0.8264,99.2693,99.38,100.0028,438.5299,413.0617,25.4682,6.1366,16,9.7452,3.6782,11.1327,3.8635,0.1374,0,0,36.1634,42.8925,1.5342,23.9628,9.7633,11.4154
15/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,99.9997,99.7636,99.9411,98.6806,99.6409,1.5279,98.6222,99.1518,100.0028,1016.784,922.4612,94.3229,32.2547,71,5.4769,3.6696,13.4837,6.4472,0.1569,0,0,63.0033,57.0487,8.0637,39.7334,10.0916,12.6093
15/11/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,99.9997,98.6891,99.5512,94.4772,99.1107,2.7567,98.0335,98.7817,100.0028,717.1655,656.0486,61.1169,23.3066,125,4.7963,2.4069,17.8666,11.0188,0.2232,0,0.0002,59.8333,49.0917,5.8267,43.8558,9.1982,9.6973
15/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.6573,99.4011,93.6353,99.1993,1.1937,99.8655,99.8772,99.9978,633.8451,572.6338,61.2113,18.164,43,3.6996,3.3965,21.8618,6.7132,0.262,0,0,69.9289,56.0469,4.541,48.7405,9.7167,10.371
15/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.1266,99.7461,94.6228,99.673,2.6528,99.787,99.8459,99.9981,756.1658,699.946,56.2198,18.7917,52,7.7991,3.1784,18.1045,7.2235,0.2096,0,0,48.3386,51.8788,4.6979,37.8853,9.6329,13.023
15/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.7187,99.0074,96.1691,99.4027,1.3782,99.8191,99.8841,99.9981,1412.0554,1307.6275,104.4279,34.3774,71,6.4434,3.5927,15.4796,6.8864,0.1801,0,0,67.5016,66.7319,8.5943,50.6688,10.8781,17.2562
15/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.7789,99.9047,98.4496,99.6589,1.0564,99.969,99.9501,99.9978,996.7238,916.0942,80.6296,20.3629,50,4.5237,4.0942,19.9157,5.3544,0.2225,0,0,71.6994,54.2389,5.0907,39.2609,10.0103,11.8989
15/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.6305,99.9617,95.3257,99.6982,2.4152,99.9908,99.9676,99.9978,908.6989,839.6617,69.0371,18.8055,45,7.1741,4.1619,16.0291,5.9764,0.1792,0,0,53.647,51.3164,4.7014,30.7148,9.7763,13.278
15/11/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.4967,99.553,98.5066,99.7966,0.6579,99.9112,99.7641,99.9984,1507.7836,1371.7619,136.0217,40.0598,71,4.7855,4.2595,16.4203,5.7674,0.1805,0,0,73.7614,56.5714,10.015,45.0418,11.1466,15.2987
15/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.8558,99.9693,98.1079,99.9083,0.5598,100,99.9898,99.9984,472.7019,422.634,50.0679,11.3109,23,5.2819,3.8796,19.072,4.8368,0.2228,0,0.0001,49.0422,52.3745,2.8277,30.2263,11.4028,11.4646
15/11/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.7865,99.9821,97.6722,99.8751,0.3221,99.9084,99.9502,99.9981,826.0668,773.1437,52.9231,9.2573,27,13.5683,4.5951,14.6522,2.8824,0.1586,0,0,38.0825,45.3421,2.3143,19.0684,10.1699,14.1908
