Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,L.RA.TA.UE.Index0,L.RA.TA.UE.Index1,L.RA.TA.UE.Index10,L.RA.TA.UE.Index11,L.RA.TA.UE.Index2,L.RA.TA.UE.Index3,L.RA.TA.UE.Index4,L.RA.TA.UE.Index5,L.RA.TA.UE.Index6,L.RA.TA.UE.Index7,L.RA.TA.UE.Index8,L.RA.TA.UE.Index9,RACH Setup Success Rate(%)
2025-11-17,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,101,1358,0,0,10160,6115,10749,358,7,13,0,0,0.5605
2025-11-18,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,87%,237,50,0,0,366,7278,2771,576,6,14,0,0,0.5254
2025-11-18,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,87%,491,84,0,0,2318,18085,34182,7480,1196,335,0,0,0.5035
2025-11-18,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,87%,3085,301,0,0,2777,3640,31745,83163,126607,12521,0,0,0.3527
2025-11-18,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,87%,72,10,0,0,696,4858,680,185,0,4,0,0,0.521
2025-11-18,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,87%,193,33,0,0,1135,15278,24902,5818,969,162,0,0,0.6304
2025-11-18,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,87%,1756,160,0,0,1272,2320,18056,76968,106611,9828,0,0,0.3734
2025-11-18,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,83%,544,2321,0,0,5793,9266,6244,77,142,326,0,0,0.5761
2025-11-18,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,83%,617,1746,0,0,3188,4271,3387,3965,67,130,0,0,0.6453
2025-11-18,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,83%,1922,4126,0,0,9589,10155,9733,134,43,0,0,0,0.124
2025-11-18,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,83%,592,2798,0,0,5668,8850,6413,17,27,74,0,0,0.6248
2025-11-18,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,83%,390,2328,0,0,3547,4131,2688,3808,135,78,0,0,0.6414
2025-11-18,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,83%,2518,5810,0,0,15820,13282,9510,176,28,1,0,0,0.4019
2025-11-18,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,209,884,0,0,1264,1961,2736,10678,293,346,0,0,0.7751
2025-11-18,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,113,429,0,0,3189,8419,5680,238,176,14,0,0,0.632
2025-11-18,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,60,1669,0,0,11044,16968,6022,5923,1388,402,0,0,0.7405
2025-11-18,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,1244,749,0,0,1575,3245,2189,8650,446,404,0,0,0.7013
2025-11-18,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,59,233,0,0,2295,6332,4914,673,83,33,0,0,0.5228
2025-11-18,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,44,1266,0,0,12138,16652,6189,7367,1338,750,0,0,0.6923
2025-11-18,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,84,1308,0,0,3494,9872,13534,2785,1435,499,0,0,0.4631
2025-11-18,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,200,2115,0,0,5753,13328,26561,17244,6932,521,0,0,0.4092
2025-11-18,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,81,1360,0,0,8122,8309,19013,4431,53,18,0,0,0.6852
2025-11-18,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,29,1582,0,0,4313,10009,13267,5619,1944,253,0,0,0.6556
2025-11-18,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,696,1727,0,0,8624,13370,29197,21920,6180,367,0,0,0.5256
2025-11-18,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,84,1652,0,0,11979,8551,17539,3988,20,5,0,0,0.7417
2025-11-19,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,33%,76,11,0,0,100,2068,1017,142,1,26,0,0,0.4793
2025-11-19,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,33%,73,11,0,0,429,9327,13948,2435,437,78,0,0,0.5806
2025-11-19,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,33%,410,42,0,0,201,680,6504,9776,13697,1348,0,0,0.3258
2025-11-19,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,33%,15,3,0,0,151,1420,292,92,0,0,0,0,0.5231
2025-11-19,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,33%,33,8,0,0,413,6624,11163,2030,191,70,0,0,0.6848
2025-11-19,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,33%,271,31,0,0,67,520,4207,8215,12606,868,0,0,0.4
2025-11-19,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,4%,0,0,0,0,0,0,0,0,0,0,0,0,/0
2025-11-19,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,4%,0,0,0,0,0,0,0,0,0,0,0,0,/0
2025-11-19,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,4%,0,0,0,0,0,0,0,0,0,0,0,0,/0
2025-11-19,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,4%,0,0,0,0,0,0,0,0,0,0,0,0,/0
2025-11-19,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,4%,0,0,0,0,0,0,0,0,0,0,0,0,/0
2025-11-19,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,4%,0,0,0,0,0,0,0,0,0,0,0,0,/0
2025-11-19,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,153,992,0,0,1383,2059,2804,17038,398,293,0,0,0.7662
2025-11-19,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,150,537,0,0,3745,10517,4285,385,153,22,0,0,0.0433
2025-11-19,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,67,1603,0,0,13392,20364,6840,11186,2890,445,0,0,0.7442
2025-11-19,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,952,551,0,0,1552,3188,2195,14533,389,404,0,0,0.6816
2025-11-19,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,91,386,0,0,2001,7321,5980,783,143,50,0,0,0.4854
2025-11-19,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,72,1429,0,0,13475,17724,8615,12511,3218,751,0,0,0.6103
2025-11-19,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,30,888,0,0,3003,7320,29883,2206,1334,338,0,0,0.6096
2025-11-19,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,270,979,0,0,5082,12432,50768,41710,9376,1239,0,0,0.4582
2025-11-19,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,63,1143,0,0,8278,9712,26725,7005,25,22,0,0,0.6712
2025-11-19,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,96,1426,0,0,3877,10119,18196,3094,675,154,0,0,0.6295
2025-11-19,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,617,2335,0,0,11530,12440,44461,45968,8069,666,0,0,0.5265
2025-11-19,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,57,1541,0,0,12362,12480,21129,6091,8,22,0,0,0.137
2025-11-20,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,50%,18,4,0,0,101,3152,1436,292,0,11,0,0,0.4445
2025-11-20,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,50%,24,12,0,0,421,4058,8714,2410,123,122,0,0,0.5918
2025-11-20,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,50%,420,47,0,0,267,756,6657,9254,22557,2607,0,0,0.3596
2025-11-20,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,50%,22,12,0,0,958,1482,362,253,0,0,0,0,0.3716
2025-11-20,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,50%,12,4,0,0,625,4040,8506,1900,621,90,0,0,0.5582
2025-11-20,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,50%,166,30,0,0,91,176,3661,8831,13498,1838,0,0,0.4022
2025-11-20,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,75%,490,3442,0,0,8278,8912,11781,66,54,167,0,0,0.6281
2025-11-20,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,75%,955,2958,0,0,6527,4031,4098,4013,232,178,0,0,0.6034
2025-11-20,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,75%,1809,5802,0,0,12298,12783,9387,160,1,3,0,0,0.5768
2025-11-20,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,75%,1073,6483,0,0,8688,9211,10181,45,46,90,0,0,0.7418
2025-11-20,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,75%,443,4711,0,0,6161,4302,3940,4385,139,132,0,0,0.7967
2025-11-20,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,75%,1655,7397,0,0,20358,16710,9076,136,1,1,0,0,0.5555
2025-11-20,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,67,720,0,0,2148,3848,1927,7280,346,326,0,0,0.5568
2025-11-20,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,125,777,0,0,3746,9783,5252,300,37,34,0,0,0.0268
2025-11-20,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,33,1242,0,0,15851,18021,6007,8966,2819,232,0,0,0.7679
2025-11-20,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,689,633,0,0,1082,4167,1660,7548,478,458,0,0,0.5493
2025-11-20,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,48,379,0,0,2306,7757,8450,714,30,72,0,0,0.1438
2025-11-20,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,39,1447,0,0,10280,11737,9057,11061,1899,360,0,0,0.6481
2025-11-20,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,206,676,0,0,2518,7232,18540,3186,1449,328,0,0,0.4425
2025-11-20,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,473,2158,0,0,5876,12466,23826,14741,4459,718,0,0,0.4761
2025-11-20,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,247,979,0,0,7574,9502,22379,4418,9,10,0,0,0.2834
2025-11-20,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,254,1041,0,0,3757,9709,15644,3711,1031,108,0,0,0.5698
2025-11-20,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,1162,1836,0,0,10812,13101,27470,14262,7147,412,0,0,0.5173
2025-11-20,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,133,1106,0,0,10272,11986,24670,5438,21,4,0,0,0.0808
2025-11-21,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,102,84,0,0,354,6394,4260,913,0,25,0,0,0.4984
2025-11-21,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,262,59,0,0,1740,18717,35392,8047,757,240,0,0,0.5331
2025-11-21,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,782,105,0,0,691,1872,18803,29909,24102,5006,0,0,0.3605
2025-11-21,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,7,89,0,0,720,6367,1292,677,0,51,0,0,0.5171
2025-11-21,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,162,29,0,0,1271,17048,30354,5630,810,241,0,0,0.5182
2025-11-21,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,542,63,0,0,277,1320,14458,30680,18354,7556,0,0,0.3375
2025-11-21,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,786,6423,0,0,12070,10105,16500,140,57,123,0,0,0.7012
2025-11-21,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,530,4346,0,0,8742,6589,6263,6125,201,190,0,0,0.6624
2025-11-21,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1208,6267,0,0,16594,19284,13015,155,6,2,0,0,0.2647
2025-11-21,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,1026,9640,0,0,13439,10401,15004,114,31,67,0,0,0.7217
2025-11-21,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,698,7526,0,0,10093,8194,4844,6822,338,103,0,0,0.7876
2025-11-21,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,2072,10378,0,0,28960,22094,12765,101,2,3,0,0,0.3051
2025-11-21,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,218,390,0,0,2003,2689,2146,11541,489,240,0,0,0.7052
2025-11-21,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,34,328,0,0,3823,9993,5641,437,70,9,0,0,0.1995
2025-11-21,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,36,1411,0,0,15946,19684,3265,2060,745,406,0,0,0.8387
2025-11-21,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,134,536,0,0,1625,5112,2285,12743,1050,731,0,0,0.7673
2025-11-21,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,12,283,0,0,1877,5336,5979,47,86,20,0,0,0.5319
2025-11-21,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,31,909,0,0,8137,12603,3220,2394,894,506,0,0,0.7359
2025-11-21,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,78,893,0,0,3820,7475,12385,1885,1542,268,0,0,0.4972
2025-11-21,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,196,1546,0,0,8192,11493,15506,3695,2217,397,0,0,0.4322
2025-11-21,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,57,1303,0,0,7160,9435,16837,614,1,13,0,0,0.6256
2025-11-21,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,52,1465,0,0,5583,9464,14554,1179,648,151,0,0,0.6332
2025-11-21,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,662,2464,0,0,10986,12792,16599,4142,4006,217,0,0,0.5109
2025-11-21,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,120,1793,0,0,13310,8428,12544,427,0,4,0,0,0.4061
2025-11-22,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,30,9,0,0,293,6760,3911,591,1,13,0,0,0.5051
2025-11-22,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,206,32,0,0,2030,17676,34884,7526,876,580,0,0,0.5659
2025-11-22,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,768,158,0,0,944,3050,15325,32090,18112,5993,0,0,0.3272
2025-11-22,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,19,11,0,0,1397,5452,860,292,1,0,0,0,0.469
2025-11-22,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,291,36,0,0,1672,14868,30091,6606,1762,563,0,0,0.6596
2025-11-22,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,734,116,0,0,974,1573,13839,27593,17449,5359,0,0,0.3193
2025-11-22,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,831,3601,0,0,12814,12313,15471,220,75,196,0,0,0.613
2025-11-22,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,1181,4586,0,0,9499,6598,5907,8047,89,200,0,0,0.5762
2025-11-22,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1755,6322,0,0,15545,19798,11860,341,2,1,0,0,0.3978
2025-11-22,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,898,8251,0,0,13012,11650,16250,174,54,168,0,0,0.6662
2025-11-22,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,680,7313,0,0,12704,7363,5350,6640,44,143,0,0,0.7818
2025-11-22,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,1862,9323,0,0,29481,23771,13935,223,3,4,0,0,0.5486
2025-11-22,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,359,1034,0,0,1862,3453,2407,18442,539,920,0,0,0.8824
2025-11-22,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,197,235,0,0,4263,8056,6665,488,156,6,0,0,0.2437
2025-11-22,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,537,2415,0,0,16767,16106,2857,2490,1421,541,0,0,0.8388
2025-11-22,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,241,935,0,0,1593,5038,2496,17898,474,1064,0,0,0.7966
2025-11-22,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,29,376,0,0,2653,6676,7218,598,56,16,0,0,0.6844
2025-11-22,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,79,1288,0,0,10749,10837,3236,1425,1257,727,0,0,0.6976
2025-11-22,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,87,776,0,0,2759,5426,12640,1714,1697,205,0,0,0.4874
2025-11-22,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,316,918,0,0,7050,10182,14665,3257,3577,537,0,0,0.1934
2025-11-22,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,78,1097,0,0,10266,7179,15465,498,3,11,0,0,0.6617
2025-11-22,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,136,1661,0,0,4614,9000,12409,1556,1027,207,0,0,0.6538
2025-11-22,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,578,2773,0,0,9225,9812,15427,3976,2797,262,0,0,0.4003
2025-11-22,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,49,1514,0,0,9418,7956,12094,524,3,7,0,0,0.3604
2025-11-23,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,147,28,0,0,880,6780,3550,1213,4,16,0,0,0.4459
2025-11-23,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,92,35,0,0,2675,11549,26225,7690,1046,868,0,0,0.5181
2025-11-23,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,1012,122,0,0,1351,2824,21329,42506,27938,5115,0,0,0.3415
2025-11-23,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,75,16,0,0,1572,4642,909,528,6,2,0,0,0.493
2025-11-23,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,56,20,0,0,2040,11507,23318,5501,770,141,0,0,0.3607
2025-11-23,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,768,92,0,0,608,1217,17775,41384,23101,6595,0,0,0.4155
2025-11-23,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,859,4784,0,0,19491,13159,17152,128,54,817,0,0,0.6039
