site_name,mae_ne_name,first_date,last_date,record_count,cell_count,local_cell_ids,cell_names,total_traffic_gbit,total_traffic_gb,avg_dl_prb_usage,avg_ul_prb_usage,avg_availability,avg_rrc_success,avg_erab_success,avg_call_drop,source
MAN-0025-Morningside,MAN-0025-Morningside,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Morningside_LTE_1|Morningside_LTE_2|Morningside_LTE_3|Morningside_LTE_4|Morningside_LTE_5|Morningside_LTE_6,8824.2029,1103.0254,17.7888,42.8059,100.0,99.2643,99.362,1.7067,MAE raw KPI export
MAN-0027-Murambi,MAN-0027-Murambi,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Murambi_LTE_1|Murambi_LTE_2|Murambi_LTE_3|Murambi_LTE_4|Murambi_LTE_5|Murambi_LTE_6,1194.99,149.3738,4.0658,17.8125,100.0,96.7181,97.9743,3.0213,MAE raw KPI export
MAN-0028-Murambi 2,MAN-0028-Murambi 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0028-Murambi 2_LTE_1|MAN-0028-Murambi 2_LTE_2|MAN-0028-Murambi 2_LTE_3|MAN-0028-Murambi 2_LTE_4|MAN-0028-Murambi 2_LTE_5|MAN-0028-Murambi 2_LTE_6,6691.3597,836.42,10.9503,34.7935,100.0,98.9504,99.8645,0.6927,MAE raw KPI export
MAN-0032-Mutare Fidelity,MAN-0032-Mutare Fidelity,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mutare Fidelity_LTE_1|Mutare Fidelity_LTE_2|Mutare Fidelity_LTE_3|Mutare Fidelity_LTE_4|Mutare Fidelity_LTE_5|Mutare Fidelity_LTE_6,19924.9941,2490.6243,26.2997,51.0664,100.0,99.6093,99.3863,1.5218,MAE raw KPI export
MAN-0033-Mutare NRZ,MAN-0033-Mutare NRZ,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mutare NRZ_LTE_1|Mutare NRZ_LTE_2|Mutare NRZ_LTE_3|Mutare NRZ_LTE_4|Mutare NRZ_LTE_5|Mutare NRZ_LTE_6,13362.9938,1670.3742,18.353,43.1541,100.0,99.3543,99.1801,2.2186,MAE raw KPI export
MAN-0037-Sakubva 2,MAN-0037-Sakubva 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Sakubva 2_LTE_1|Sakubva 2_LTE_2|Sakubva 2_LTE_3|Sakubva 2_LTE_4|Sakubva 2_LTE_5|Sakubva 2_LTE_6,15808.6295,1976.0787,30.083,48.7916,100.0,98.3446,99.081,2.7517,MAE raw KPI export
MAN-0038-Yeovile,MAN-0038-Yeovile,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Yeoville_LTE_1|Yeoville_LTE_2|Yeoville_LTE_3|Yeoville_LTE_4|Yeoville_LTE_5|Yeoville_LTE_6,11879.2235,1484.9029,19.3022,45.5682,100.0,98.2052,99.5704,1.4352,MAE raw KPI export
MAN-0042-Juliasdale,MAN-0042-Juliasdale,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Juliasdale_LTE_1|Juliasdale_LTE_2|Juliasdale_LTE_3|Juliasdale_LTE_4|Juliasdale_LTE_5|Juliasdale_LTE_6,2690.4637,336.308,4.4054,24.9404,100.0,97.8045,99.4157,3.9894,MAE raw KPI export
MAN-0043-Nyanga Troutbeck,MAN-0043-Nyanga Troutbeck,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Nyanga Troutbeck_LTE_1|Nyanga Troutbeck_LTE_2|Nyanga Troutbeck_LTE_3|Nyanga Troutbeck_LTE_4|Nyanga Troutbeck_LTE_5|Nyanga Troutbeck_LTE_6,2754.3681,344.296,4.6442,28.4428,100.0,96.8437,98.3322,3.8136,MAE raw KPI export
MAN-0044-Nyanga Town,MAN-0044-Nyanga Town,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Nyanga_Town_LTE_1|Nyanga_Town_LTE_2|Nyanga_Town_LTE_3|Nyanga_Town_LTE_4|Nyanga_Town_LTE_5|Nyanga_Town_LTE_6,30490.6495,3811.3312,35.5888,58.4166,100.0,99.6001,99.1914,1.3533,MAE raw KPI export
MAN-0050-Tsanzaguru,MAN-0050-Tsanzaguru,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0050-Tsanzaguru_LTE_1|MAN-0050-Tsanzaguru_LTE_2|MAN-0050-Tsanzaguru_LTE_3|MAN-0050-Tsanzaguru_LTE_4|MAN-0050-Tsanzaguru_LTE_5|MAN-0050-Tsanzaguru_LTE_6,112.2606,14.0326,1.1366,12.1732,100.0,93.7531,91.3773,7.1814,MAE raw KPI export
MAN-0051-Vhengere,MAN-0051-Vhengere,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0051-Vhengere_LTE_1|MAN-0051-Vhengere_LTE_2|MAN-0051-Vhengere_LTE_3|MAN-0051-Vhengere_LTE_4|MAN-0051-Vhengere_LTE_5|MAN-0051-Vhengere_LTE_6,338.7132,42.3392,0.6926,6.0648,99.9465,40.0495,42.5533,1.1368,MAE raw KPI export
MAN-0074-Chikanga 3,MAN-0074-Chikanga 3,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0074-Chikanga 3_LTE_1|MAN-0074-Chikanga 3_LTE_2|MAN-0074-Chikanga 3_LTE_3|MAN-0074-Chikanga 3_LTE_4|MAN-0074-Chikanga 3_LTE_5|MAN-0074-Chikanga 3_LTE_6,30404.9735,3800.6217,37.2482,60.4437,100.0,99.2893,99.396,2.0517,MAE raw KPI export
MAN-0077-Mutare Polytech,MAN-0077-Mutare Polytech,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0077-Mutare Polytech_LTE_1|MAN-0077-Mutare Polytech_LTE_2|MAN-0077-Mutare Polytech_LTE_3|MAN-0077-Mutare Polytech_LTE_4|MAN-0077-Mutare Polytech_LTE_5|MAN-0077-Mutare Polytech_LTE_6,10912.9154,1364.1144,14.4055,47.1857,100.0,99.7165,99.734,0.968,MAE raw KPI export
MAN-0095-Rusape Mabvazuva,MAN-0095-Rusape Mabvazuva,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0095-Rusape Mabvazuva_LTE_1|MAN-0095-Rusape Mabvazuva_LTE_2|MAN-0095-Rusape Mabvazuva_LTE_3|MAN-0095-Rusape Mabvazuva_LTE_4|MAN-0095-Rusape Mabvazuva_LTE_5|MAN-0095-Rusape Mabvazuva_LTE_6,1158.6453,144.8307,2.3528,16.2616,100.0,99.3552,99.7388,1.1953,MAE raw KPI export
MAN-0096-Rusape Hospital,MAN-0096-Rusape Hospital,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Rusape Hospital_LTE_1|Rusape Hospital_LTE_2|Rusape Hospital_LTE_3|Rusape Hospital_LTE_4|Rusape Hospital_LTE_5|Rusape Hospital_LTE_6,3895.8102,486.9763,9.8393,36.0247,100.0,99.2553,99.1996,1.4401,MAE raw KPI export
MAN-0125-Mutare Greenside,MAN-0125-Mutare Greenside,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0125-Greenside_LTE_1|MAN-0125-Greenside_LTE_2|MAN-0125-Greenside_LTE_3|MAN-0125-Greenside_LTE_4|MAN-0125-Greenside_LTE_5|MAN-0125-Greenside_LTE_6,22420.0489,2802.5061,29.6178,55.8609,100.0,98.5939,99.3843,1.8883,MAE raw KPI export
MAN-0134-Dangamvura 4,MAN-0134-Dangamvura 4,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Dangamvura 4_LTE_1|Dangamvura 4_LTE_2|Dangamvura 4_LTE_3|Dangamvura 4_LTE_4|Dangamvura 4_LTE_5|Dangamvura 4_LTE_6,33358.876,4169.8595,53.3094,55.9609,100.0,99.653,99.3084,1.0978,MAE raw KPI export
MAN-0190-Africa University 2,MAN-0190-Africa University 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Africa University 2_LTE_1|Africa University 2_LTE_2|Africa University 2_LTE_3|Africa University 2_LTE_4|Africa University 2_LTE_5|Africa University 2_LTE_6,2049.8325,256.2291,3.7397,22.1425,100.0,96.7262,98.0605,3.9712,MAE raw KPI export
MAN-0200-Chikanga Zaoga,MAN-0200-Chikanga Zaoga,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAN-0200-Chikanga Zaoga_LTE_1|MAN-0200-Chikanga Zaoga_LTE_2|MAN-0200-Chikanga Zaoga_LTE_3|MAN-0200-Chikanga Zaoga_LTE_4|MAN-0200-Chikanga Zaoga_LTE_5|MAN-0200-Chikanga Zaoga_LTE_6,12633.5717,1579.1965,16.6241,43.3212,100.0,99.1341,99.5043,1.3518,MAE raw KPI export
MAT-0001-Colleen Bawn,MAT-0001-Colleen Bawn,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Colleen_Bawn_LTE_1|Colleen_Bawn_LTE_2|Colleen_Bawn_LTE_3|Colleen_Bawn_LTE_4|Colleen_Bawn_LTE_5|Colleen_Bawn_LTE_6,7262.4885,907.8111,9.8274,36.2682,100.0,97.3947,98.959,3.8418,MAE raw KPI export
MAT-0004-Hwange,MAT-0004-Hwange,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Hwange_LTE_1|Hwange_LTE_2|Hwange_LTE_3|Hwange_LTE_4|Hwange_LTE_5|Hwange_LTE_6,12293.0405,1536.6301,16.004,43.0378,99.9999,99.466,99.4724,1.4263,MAE raw KPI export
MAT-0006-Lupane,MAT-0006-Lupane,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0006-Lupane_LTE_1|MAT-0006-Lupane_LTE_2|MAT-0006-Lupane_LTE_3|MAT-0006-Lupane_LTE_4|MAT-0006-Lupane_LTE_5|MAT-0006-Lupane_LTE_6,14932.1447,1866.5181,17.984,51.4131,100.0,99.5098,99.5647,1.3084,MAE raw KPI export
MAT-0007-Hwange Baobab,MAT-0007-Hwange Baobab,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0007-Hwange Baobab_LTE_1|MAT-0007-Hwange Baobab_LTE_2|MAT-0007-Hwange Baobab_LTE_3|MAT-0007-Hwange Baobab_LTE_4|MAT-0007-Hwange Baobab_LTE_5|MAT-0007-Hwange Baobab_LTE_6,25848.0594,3231.0074,32.8815,61.6953,100.0,98.4978,99.6325,1.1965,MAE raw KPI export
MAT-0008-Binga,MAT-0008-Binga,2026-04-23,2026-04-29,36,6,1|2|3|4|5|6,MAT-0008-Binga_LTE_1|MAT-0008-Binga_LTE_2|MAT-0008-Binga_LTE_3|MAT-0008-Binga_LTE_4|MAT-0008-Binga_LTE_5|MAT-0008-Binga_LTE_6,7513.8578,939.2322,21.0026,49.9953,99.9964,98.7657,98.9988,1.6224,MAE raw KPI export
MAT-0014-Gwanda CBD1,MAT-0014-Gwanda CBD1,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Gwanda 2_LTE_1|Gwanda 2_LTE_2|Gwanda 2_LTE_3|Gwanda 2_LTE_4|Gwanda 2_LTE_5|Gwanda 2_LTE_6,18024.4638,2253.058,22.3609,51.7558,100.0,99.7217,99.6816,0.7745,MAE raw KPI export
MAT-0029-Tsholotsho,MAT-0029-Tsholotsho,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0029-Tsholotsho_LTE_1|MAT-0029-Tsholotsho_LTE_2|MAT-0029-Tsholotsho_LTE_3|MAT-0029-Tsholotsho_LTE_4|MAT-0029-Tsholotsho_LTE_5|MAT-0029-Tsholotsho_LTE_6,15940.045,1992.5056,21.6294,43.9452,100.0,99.2671,99.645,1.2087,MAE raw KPI export
MAT-0035-Plumtree,MAT-0035-Plumtree,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Plumtree_LTE_1|Plumtree_LTE_2|Plumtree_LTE_3|Plumtree_LTE_4|Plumtree_LTE_5|Plumtree_LTE_6,22099.7361,2762.467,26.404,55.6504,100.0,99.7821,99.6881,0.9787,MAE raw KPI export
MAT-0036-Chinotimba,MAT-0036-Chinotimba,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Chinotimba_LTE_1|Chinotimba_LTE_2|Chinotimba_LTE_3|Chinotimba_LTE_4|Chinotimba_LTE_5|Chinotimba_LTE_6,18219.6922,2277.4615,30.3419,53.7625,99.9992,99.8014,99.7482,1.5355,MAE raw KPI export
MAT-0041-Vic Falls NRZ,MAT-0041-Vic Falls NRZ,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Vic Falls NRZ_LTE_1|Vic Falls NRZ_LTE_2|Vic Falls NRZ_LTE_3|Vic Falls NRZ_LTE_4|Vic Falls NRZ_LTE_5|Vic Falls NRZ_LTE_6,10570.6036,1321.3255,15.1317,45.359,100.0,99.4658,99.3994,1.2714,MAE raw KPI export
MAT-0042-Vic Falls Main,MAT-0042-Vic Falls Main,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0042-Victoria Falls Main_LTE_1|MAT-0042-Victoria Falls Main_LTE_2|MAT-0042-Victoria Falls Main_LTE_3|MAT-0042-Victoria Falls Main_LTE_4|MAT-0042-Victoria Falls Main_LTE_5|MAT-0042-Victoria Falls Main_LTE_6,18162.0184,2270.2523,25.0419,58.4581,100.0,99.0827,99.7029,1.075,MAE raw KPI export
MAT-0049-Beitbridge,MAT-0049-Beitbridge,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Beitbridge_LTE_1|Beitbridge_LTE_2|Beitbridge_LTE_3|Beitbridge_LTE_4|Beitbridge_LTE_5|Beitbridge_LTE_6,29119.9117,3639.989,42.2255,54.9735,99.9998,99.5527,99.5597,0.9483,MAE raw KPI export
MAT-0050-Beitbridge Low Density,MAT-0050-Beitbridge Low Density,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Beitbridge Low Density_LTE_1|Beitbridge Low Density_LTE_2|Beitbridge Low Density_LTE_3|Beitbridge Low Density_LTE_4|Beitbridge Low Density_LTE_5|Beitbridge Low Density_LTE_6,21709.8045,2713.7256,29.8364,51.4604,99.9998,99.8373,99.7186,0.787,MAE raw KPI export
MAT-0051-Dulibadzimu 2,MAT-0051-Dulibadzimu 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0051-Dulibadzimu 2_LTE_1|MAT-0051-Dulibadzimu 2_LTE_2|MAT-0051-Dulibadzimu 2_LTE_3|MAT-0051-Dulibadzimu 2_LTE_4|MAT-0051-Dulibadzimu 2_LTE_5|MAT-0051-Dulibadzimu 2_LTE_6,27852.7233,3481.5904,44.3155,55.5791,99.9998,99.8072,99.627,0.7884,MAE raw KPI export
MAT-0054-Beitbridge NRZ,MAT-0054-Beitbridge NRZ,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT0054-Beitbridge NRZ_LTE_1|MAT0054-Beitbridge NRZ_LTE_2|MAT0054-Beitbridge NRZ_LTE_3|MAT0054-Beitbridge NRZ_LTE_4|MAT0054-Beitbridge NRZ_LTE_5|MAT0054-Beitbridge NRZ_LTE_6,10809.9479,1351.2435,18.2357,45.4959,99.9998,99.4887,99.7642,1.6266,MAE raw KPI export
MAT-0115-Hwange Clidder,MAT-0115-Hwange Clidder,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0115-Hwange Clidder_LTE_1|MAT-0115-Hwange Clidder_LTE_2|MAT-0115-Hwange Clidder_LTE_3|MAT-0115-Hwange Clidder_LTE_4|MAT-0115-Hwange Clidder_LTE_5|MAT-0115-Hwange Clidder_LTE_6,1.8222,0.2278,0.9437,11.1619,99.9992,93.3122,19.0476,0.5207,MAE raw KPI export
MAT-0116-Hwange Empumalanga,MAT-0116-Hwange Empumalanga,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Hwange Empumalanga_LTE_1|Hwange Empumalanga_LTE_2|Hwange Empumalanga_LTE_3|Hwange Empumalanga_LTE_4|Hwange Empumalanga_LTE_5|Hwange Empumalanga_LTE_6,30349.6379,3793.7047,44.9237,57.0369,100.0,99.9059,99.7393,0.6165,MAE raw KPI export
MAT-0142-Vic Falls Mkosana,MAT-0142-Vic Falls Mkosana,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0142-Mkhosana_LTE_1|MAT-0142-Mkhosana_LTE_2|MAT-0142-Mkhosana_LTE_3|MAT-0142-Mkhosana_LTE_4|MAT-0142-Mkhosana_LTE_5|MAT-0142-Mkhosana_LTE_6,33600.469,4200.0586,46.0076,58.3305,100.0,99.7894,99.7831,0.7811,MAE raw KPI export
MAT-0216-Beitbridge Dulibadzimu Ext,MAT-0216-Beitbridge Dulibadzimu Ext,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0216-Beitbridge Dulibadzimu Ext_LTE_1|MAT-0216-Beitbridge Dulibadzimu Ext_LTE_2|MAT-0216-Beitbridge Dulibadzimu Ext_LTE_3|MAT-0216-Beitbridge Dulibadzimu Ext_LTE_4|MAT-0216-Beitbridge Dulibadzimu Ext_LTE_5|MAT-0216-Beitbridge Dulibadzimu Ext_LTE_6,22272.571,2784.0714,25.7669,55.357,99.9998,99.2819,99.7593,0.6618,MAE raw KPI export
MAT-0230-Beitbridge ZBC,MAT-0230-Beitbridge ZBC,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MAT-0230-Beitbridge ZBC_LTE_1|MAT-0230-Beitbridge ZBC_LTE_2|MAT-0230-Beitbridge ZBC_LTE_3|MAT-0230-Beitbridge ZBC_LTE_4|MAT-0230-Beitbridge ZBC_LTE_5|MAT-0230-Beitbridge ZBC_LTE_6,8083.593,1010.4491,11.3187,38.6444,99.9998,98.33,99.7851,0.9072,MAE raw KPI export
MID-0001-Gweru Athlone,MID-0001-Gweru Athlone,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Gweru Athlone_LTE_1|Gweru Athlone_LTE_2|Gweru Athlone_LTE_3|Gweru Athlone_LTE_4|Gweru Athlone_LTE_5|Gweru Athlone_LTE_6,6761.7337,845.2167,12.473,38.9624,100.0,98.7534,99.5267,1.535,MAE raw KPI export
MID-0005-Mambo,MID-0005-Mambo,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0005-Mambo_LTE_1|MID-0005-Mambo_LTE_2|MID-0005-Mambo_LTE_3|MID-0005-Mambo_LTE_4|MID-0005-Mambo_LTE_5|MID-0005-Mambo_LTE_6,3172.2841,396.5355,5.5853,25.2317,100.0,98.9832,99.6706,2.4673,MAE raw KPI export
MID-0007-Mkoba South,MID-0007-Mkoba South,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mkoba South_LTE_1|Mkoba South_LTE_2|Mkoba South_LTE_3|Mkoba South_LTE_4|Mkoba South_LTE_5|Mkoba South_LTE_6,20281.3551,2535.1694,29.2365,51.7123,100.0,99.4939,99.5946,1.1397,MAE raw KPI export
MID-0013-Senga,MID-0013-Senga,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Senga_LTE_1|Senga_LTE_2|Senga_LTE_3|Senga_LTE_4|Senga_LTE_5|Senga_LTE_6,20223.2646,2527.9081,28.8617,57.5799,100.0,99.426,99.7151,0.6442,MAE raw KPI export
MID-0015-Lundi Park ex-Southdowns Ext,MID-0015-Lundi Park ex-Southdowns Ext,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Southdowns Ext_LTE_1|Southdowns Ext_LTE_2|Southdowns Ext_LTE_3|Southdowns Ext_LTE_4|Southdowns Ext_LTE_5|Southdowns Ext_LTE_6,12953.9867,1619.2483,22.5698,49.284,99.9998,99.6668,99.9005,0.4662,MAE raw KPI export
MID-0018-Amaveni 2,MID-0018-Amaveni 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Amaveni 2_LTE_1|Amaveni 2_LTE_2|Amaveni 2_LTE_3|Amaveni 2_LTE_4|Amaveni 2_LTE_5|Amaveni 2_LTE_6,23542.6846,2942.8356,29.1456,54.5854,100.0,99.8347,99.6443,0.7967,MAE raw KPI export
MID-0020-Kwekwe High,MID-0020-Kwekwe High,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0020-Kwekwe High_LTE_1|MID-0020-Kwekwe High_LTE_2|MID-0020-Kwekwe High_LTE_3|MID-0020-Kwekwe High_LTE_4|MID-0020-Kwekwe High_LTE_5|MID-0020-Kwekwe High_LTE_6,4340.0841,542.5105,7.255,30.6296,99.9999,98.8799,99.3798,2.7593,MAE raw KPI export
MID-0021-Mbizo,MID-0021-Mbizo,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mbizo_LTE_1|Mbizo_LTE_2|Mbizo_LTE_3|Mbizo_LTE_4|Mbizo_LTE_5|Mbizo_LTE_6,29269.7271,3658.7159,36.627,57.0308,100.0,99.6822,99.6281,0.9654,MAE raw KPI export
MID-0022-Mbizo 2,MID-0022-Mbizo 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0022-Mbizo 2_LTE_1|MID-0022-Mbizo 2_LTE_2|MID-0022-Mbizo 2_LTE_3|MID-0022-Mbizo 2_LTE_4|MID-0022-Mbizo 2_LTE_5|MID-0022-Mbizo 2_LTE_6,15205.0493,1900.6312,19.3663,50.4892,100.0,99.5385,99.7864,0.8054,MAE raw KPI export
MID-0023-Mbizo 3,MID-0023-Mbizo 3,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0023-Mbizo 3_LTE_1|MID-0023-Mbizo 3_LTE_2|MID-0023-Mbizo 3_LTE_3|MID-0023-Mbizo 3_LTE_4|MID-0023-Mbizo 3_LTE_5|MID-0023-Mbizo 3_LTE_6,18252.3985,2281.5498,29.7705,52.5668,100.0,99.7382,99.6878,1.0276,MAE raw KPI export
MID-0024-Msasa Park Kwekwe,MID-0024-Msasa Park Kwekwe,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Msasa Park Kwekwe_LTE_1|Msasa Park Kwekwe_LTE_2|Msasa Park Kwekwe_LTE_3|Msasa Park Kwekwe_LTE_4|Msasa Park Kwekwe_LTE_5|Msasa Park Kwekwe_LTE_6,5855.881,731.9851,12.4332,42.8078,99.9999,99.3574,99.5683,1.9931,MAE raw KPI export
MID-0025-Kwekwe Polytechnic,MID-0025-Kwekwe Polytechnic,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0025-Kwekwe Polytechnic_LTE_1|MID-0025-Kwekwe Polytechnic_LTE_2|MID-0025-Kwekwe Polytechnic_LTE_3|MID-0025-Kwekwe Polytechnic_LTE_4|MID-0025-Kwekwe Polytechnic_LTE_5|MID-0025-Kwekwe Polytechnic_LTE_6,3680.9479,460.1185,6.1324,36.3836,99.9999,97.9841,99.5205,2.4958,MAE raw KPI export
MID-0026-Redcliff,MID-0026-Redcliff,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Redcliff_LTE_1|Redcliff_LTE_2|Redcliff_LTE_3|Redcliff_LTE_4|Redcliff_LTE_5|Redcliff_LTE_6,13125.4739,1640.6842,23.2154,51.0644,100.0,99.1606,99.445,1.5794,MAE raw KPI export
MID-0027-Rutendo,MID-0027-Rutendo,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Rutendo_LTE_1|Rutendo_LTE_2|Rutendo_LTE_3|Rutendo_LTE_4|Rutendo_LTE_5|Rutendo_LTE_6,21967.9464,2745.9933,41.1096,51.8629,100.0,99.8189,99.6536,0.7099,MAE raw KPI export
MID-0030-Kwekwe ZESA,MID-0030-Kwekwe ZESA,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Kwekwe Zesa_LTE_1|Kwekwe Zesa_LTE_2|Kwekwe Zesa_LTE_3|Kwekwe Zesa_LTE_4|Kwekwe Zesa_LTE_5|Kwekwe Zesa_LTE_6,13172.9302,1646.6163,20.3466,46.8967,100.0,99.2919,99.3568,2.2297,MAE raw KPI export
MID-0034-Gweru Kopje,MID-0034-Gweru Kopje,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Gweru Kopje_LTE_1|Gweru Kopje_LTE_2|Gweru Kopje_LTE_3|Gweru Kopje_LTE_4|Gweru Kopje_LTE_5|Gweru Kopje_LTE_6,5421.3421,677.6678,10.7298,37.9677,99.9998,97.7115,99.2582,2.1437,MAE raw KPI export
MID-0037-Kwekwe Chicago,MID-0037-Kwekwe Chicago,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Kwekwe_LTE_1|Kwekwe_LTE_2|Kwekwe_LTE_3|Kwekwe_LTE_4|Kwekwe_LTE_5|Kwekwe_LTE_6,9430.3304,1178.7913,17.5967,51.1427,100.0,98.5328,99.5636,1.9668,MAE raw KPI export
MID-0042-Mkoba,MID-0042-Mkoba,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0042-Mkoba_LTE_1|MID-0042-Mkoba_LTE_2|MID-0042-Mkoba_LTE_3|MID-0042-Mkoba_LTE_4|MID-0042-Mkoba_LTE_5|MID-0042-Mkoba_LTE_6,23378.7172,2922.3396,34.8527,54.2604,100.0,99.8358,99.7152,0.63,MAE raw KPI export
MID-0051-Shurugwi,MID-0051-Shurugwi,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Shurugwi_LTE_1|Shurugwi_LTE_2|Shurugwi_LTE_3|Shurugwi_LTE_4|Shurugwi_LTE_5|Shurugwi_LTE_6,19936.4575,2492.0572,26.0675,51.8493,99.9863,94.4496,94.6347,2.4115,MAE raw KPI export
MID-0053-Zvishavane Main,MID-0053-Zvishavane Main,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0053-Zvishavane Main_LTE_1|MID-0053-Zvishavane Main_LTE_2|MID-0053-Zvishavane Main_LTE_3|MID-0053-Zvishavane Main_LTE_4|MID-0053-Zvishavane Main_LTE_5|MID-0053-Zvishavane Main_LTE_6,49914.5598,6239.32,57.0739,71.5198,100.0,99.0902,99.6037,1.5252,MAE raw KPI export
MID-0054-Chinda Heights,MID-0054-Chinda Heights,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Chinda Heights_LTE_1|Chinda Heights_LTE_2|Chinda Heights_LTE_3|Chinda Heights_LTE_4|Chinda Heights_LTE_5|Chinda Heights_LTE_6,9605.0093,1200.6262,22.0692,46.4898,100.0,99.3107,99.4831,1.1891,MAE raw KPI export
MID-0073-Gweru Ascot,MID-0073-Gweru Ascot,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Ascot_LTE_1|Ascot_LTE_2|Ascot_LTE_3|Ascot_LTE_4|Ascot_LTE_5|Ascot_LTE_6,25571.6542,3196.4568,39.3096,53.5556,100.0,99.6337,99.6785,0.7828,MAE raw KPI export
MID-008-Mkoba 3,MID-008-Mkoba 3,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mkoba 3_LTE_1|Mkoba 3_LTE_2|Mkoba 3_LTE_3|Mkoba 3_LTE_4|Mkoba 3_LTE_5|Mkoba 3_LTE_6,22012.9081,2751.6135,45.0748,53.215,100.0,99.7255,99.7025,0.872,MAE raw KPI export
MID-0103-Gweru Chaplin,MID-0103-Gweru Chaplin,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Gweru Chaplin_LTE_1|Gweru Chaplin_LTE_2|Gweru Chaplin_LTE_3|Gweru Chaplin_LTE_4|Gweru Chaplin_LTE_5|Gweru Chaplin_LTE_6,16315.9181,2039.4898,22.8907,49.0138,100.0,99.7815,99.8798,0.3801,MAE raw KPI export
MID-0104-Southview,MID-0104-Southview,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0104-Southview_LTE_1|MID-0104-Southview_LTE_2|MID-0104-Southview_LTE_3|MID-0104-Southview_LTE_4|MID-0104-Southview_LTE_5|MID-0104-Southview_LTE_6,3404.3558,425.5445,4.2549,26.1816,99.9998,99.9001,99.9688,0.2201,MAE raw KPI export
